id,label
n1523,"Wahba R, 2011, Transpl Int, V24, Pe46, Doi 10.1111/j.1432-2277.2010.01209.x"
n1524,"Hernandez-encuentra E, 2015, Health Expect, V18, P2129, Doi 10.1111/hex.12181"
n1525,"Fox S, 2011, Peer To Peer Healthc"
n1526,"Fernandez Jj, 2011, Hospital Liquido Pre"
n1527,"Esquivel A, 2006, Brit Med J, V332, P939, Doi 10.1136/bmj.38753.524201.7c"
n1528,"Van Uden-kraan Cf, 2011, J Med Internet Res, V13, Doi 10.2196/jmir.1718"
n1529,"Mosconi P, 2007, Health Expect, V10, P194, Doi 10.1111/j.1369-7625.2007.00444.x"
n1530,"Pfizer, Encuesta Pfizer El R"
n1531,"Armayones M, 2010, Orphanet J Rare D S1, V5, Pp27, Doi [10.1186/1750-1172-5-s1-p27, Doi 10.1186/1750-1172-5-s1-p27]"
n1532,"Groves J, 2010, Ijic, P10"
n1533,"Ferguson T, 1999, E Patients Prefer Eg"
n1534,"Fundacion Farmaindustria, 2004, El Paciente En Espan"
n1535,"Van Uden-kraan Cf, 2008, Qual Health Res, V18, P405, Doi 10.1177/1049732307313429"
n1536,"Rheingold H, 1996, La Comunidad Virtual"
n1537,"Sofaer S, 2002, Int J Qual Health C, V14, P329, Doi 10.1093/intqhc/14.4.329"
n1538,"Guillamon N, 2012, Journal Of Participa, P2"
n1539,"Baskerville R, 1999, Commun Ais, V2, P2"
n1540,"Van De Bovenkamp Hm, 2011, Health Care Anal, V19, P329, Doi 10.1007/s10728-010-0155-7"
n1541,"Baggott R, 2008, Health Expect, V11, P85, Doi 10.1111/j.1369-7625.2007.00472.x"
n1542,"Lau Ays, 2009, Lect Notes Comput Sc, V5621, P682, Doi 10.1007/978-3-642-02774-1_73"
n1543,"Nordfeldt Sam, 2005, Technol Health Care, V13, P67"
n1544,"Arrighi E, 2007, La Evaluacion De La"
n1545,"Jadad Ar, 2006, Brit Med J, V332, P925, Doi 10.1136/bmj.332.7547.925"
n1546,"Eysenbach G, 2004, Brit Med J, V328, P1166, Doi 10.1136/bmj.328.7449.1166"
n1547,"Toiviainen Hk, 2010, Health Expect, V13, P221, Doi 10.1111/j.1369-7625.2008.00499.x"
n1548,"Armstrong Natalie, 2007, J Med Internet Res, V9, Pe23, Doi 10.2196/jmir.9.3.e23"
n1549,"Nambisan P, 2010, J Am Med Inform Assn, V2011, P298, Doi [10.1136/amiajnl000058, Doi 10.1136/amiajnl000058]"
n1550,"Smith Kp, 2008, Annu Rev Sociol, V34, P405, Doi 10.1146/annurev.soc.34.040507.134601"
n1551,"Fox S., 2011, Social Life Hlth Inf"
n1552,"Winkelman Warren J, 2003, Health Expect, V6, P352, Doi 10.1046/j.1369-7625.2003.00237.x"
n1553,"Bender Jl, 2011, J Med Internet Res, V13, P165, Doi 10.2196/jmir.1560"
n1554,"Burrows R., 2000, Information Communication & Society, V3, P95"
n1555,"Chou Wys, 2009, J Med Internet Res, V11, Doi 10.2196/jmir.1249"
n1556,"Pagliari Claudia, 2005, J Med Internet Res, V7, Pe9, Doi 10.2196/jmir.7.1.e9"
n1557,"Nambisan P, 2011, Health Care Manage R, V36, P124, Doi 10.1097/hmr.0b013e3182099f82"
n1558,"Kerr Cicely, 2006, J Med Internet Res, V8, Pe13, Doi 10.2196/jmir.8.3.e13"
n1559,"Jimenez Pernett J, 2012, Revistaesalud Com, P5"
n1560,"Castells M, 2010, Res Report, Viii"
n1561,"Eysenbach G, 2008, J Med Internet Res, V10, Doi 10.2196/jmir.1030"
n1562,"Eysenbach G, 2005, Hlth Informat Ser, P97"
n1563,"Ayme S, 2008, Lancet, V371, P2048, Doi 10.1016/s0140-6736(08)60875-2"
n1564,"Preece J, 2004, Interacting Computer, V16, P579, Doi [10.1016/j.intcom.2003.12.006, Doi 10.1016/j.intcom.2003.12.006]"
n1565,"Hemminki E, 2010, Soc Sci Med, V70, P1171, Doi 10.1016/j.socscimed.2010.01.005"
n1566,"Bolander W, 2015, J Marketing, V79, P1, Doi 10.1509/jm.14.0444"
n1567,"Mintzberg H., 1983, Power Org"
n1568,"Singh J, 2005, Manage Sci, V51, P756, Doi 10.1287/mnsc.1040.0349"
n1569,"Ferris Gr, 2007, J Manage, V33, P290, Doi 10.1177/0149206307300813"
n1570,"Stone M, 1974, J R Stat Soc B, V36, P111"
n1571,"Bandura A., 1986, Social Fdn Thought A"
n1572,"Preacher Kj, 2004, Behav Res Meth Ins C, V36, P717, Doi 10.3758/bf03206553"
n1573,"Ahearne M, 2010, J Marketing, V74, P65"
n1574,"Brass Dj, 1999, Monogr Lead Manage, V1, P179"
n1575,"Brass Daniel J., 2012, Pers Relationship, P367"
n1576,"Borgatti Stephen P., 2015, Links Ctr Summ Works"
n1577,"Larcker, 1981, J Marketing Res, V18, P39, Doi Doi 10.2307/3151312"
n1578,"Hui Sk, 2013, J Marketing, V77, P1"
n1579,"Mehra A, 2006, Organ Sci, V17, P64, Doi 10.1287/orsc.1050.0158"
n1580,"Dwyer F. R., 1987, J Marketing, V51, P11, Doi Doi 10.2307/1251126"
n1581,"Flaherty K., 2012, J Personal Selling S, V32, P29, Doi Doi 10.2753/pss0885-3134320104"
n1582,"Mcallister Cp, 2015, Bus Horizons, V58, P25, Doi 10.1016/j.bushor.2014.09.008"
n1583,"Liu Ym, 2007, J Vocat Behav, V71, P146, Doi 10.1016/j.jvb.2007.04.003"
n1584,"Hair Jf, 2012, J Acad Market Sci, V40, P414, Doi 10.1007/s11747-011-0261-6"
n1585,"Bandura A, 1982, Am Psychol, V37, P122, Doi 10.1037/0003-066x.37.2.122"
n1586,"Ferris Gr, 2005, J Manage, V31, P126, Doi 10.1177/0149206304271386"
n1587,"Brown Sp, 1994, J Marketing, V58, P70, Doi 10.2307/1252270"
n1588,"Holme P., 2013, Temporal Networks"
n1589,"Binning K. R., 2012, Hdb Social Resource, P133"
n1590,"Brass D. J., 2012, Politics Org Theory, P355"
n1591,"Ustuner T., 2012, J Personal Selling S, Vxxxii, P187"
n1592,"Ahearne M, 2014, Strategic Manage J, V35, P68, Doi 10.1002/smj.2086"
n1593,"Ryals Lj, 2007, J Serv Res-us, V9, P312, Doi 10.1177/1094670507299380"
n1594,"Ahearne Michael, 2012, J Marketing, V77, P37"
n1595,"Lin N., 1986, Social Support Life"
n1596,"Wei Lq, 2012, J Manage Stud, V49, P381, Doi 10.1111/j.1467-6486.2010.00987.x"
n1597,"Boichuk Jp, 2014, J Marketing, V78, P95"
n1598,"Treadway Dc, 2013, J Manage, V39, P1529, Doi 10.1177/0149206311410887"
n1599,"Ferris G. R, 2005, Political Skill Work"
n1600,"Forsyth Dr, 1990, Group Dynamics"
n1601,"Plouffe Cr, 2007, Ind Market Manag, V36, P528, Doi 10.1016/j.indmarman.2006.02.002"
n1602,"Furnhamand A, 2008, J Individ Differ, V29, P11, Doi 10.1027/1614-0001.29.1.11"
n1603,"Taylor A, 2006, Acad Manage J, V49, P723"
n1604,"Lin N., 1999, Connections, V22, P28"
n1605,"Bolander William, 2014, J Marketing Ed, V36, P169, Doi Doi 10.1177/0273475314536733"
n1606,"Hughes Douglas E., 2012, J Personal Selling S, V3, P57"
n1607,"Munyon Tp, 2015, Pers Psychol, V68, P143, Doi 10.1111/peps.12066"
n1608,"Schmitz C, 2014, J Marketing, V78, P59"
n1609,"Bonacich P, 1987, Am J Sociol, V92, P1170, Doi 10.1086/228631"
n1610,"Gosling Sd, 2003, J Res Pers, V37, P504, Doi 10.1016/s0092-6566(03)00046-1"
n1611,"Jones E., 2005, J Personal Selling S, V25, P105, Doi Doi 10.1080/08853134.2005.10749052"
n1612,"Henrich J, 2001, Evol Hum Behav, V22, P165, Doi 10.1016/s1090-5138(00)00071-4"
n1613,"Hughes De, 2013, J Acad Market Sci, V41, P91, Doi 10.1007/s11747-012-0311-8"
n1614,"Bonacich P, 2004, Soc Networks, V26, P331, Doi 10.1016/j.socnet.2004.08.007"
n1615,"Brancaleone V, 2007, Adv Consum Res, V34, P522"
n1616,"Szymanski Dm, 1988, J Marketing, V52, P64, Doi 10.2307/1251686"
n1617,"Burt R. S, 2002, New Ec Sociology Dev, P148"
n1618,"Goldsmith R. E., 2006, J Consum Behav, V5, P411, Doi Doi 10.1002/cb.189"
n1619,"Balkundi P, 2006, Acad Manage J, V49, P49, Doi 10.5465/amj.2006.20785500"
n1620,"Fu F. Q., 2009, J Marketing Theory P, V17, P335"
n1621,"Iacobucci Dawn, 2007, J Consum Psychol, V17, P139"
n1622,"Bonacich P, 1972, J Math Sociol, V2, P113"
n1623,"Chin Ww, 2003, Inform Syst Res, V14, P189, Doi 10.1287/isre.14.2.189.16018"
n1624,"Will A, 2005, Smartpls 2 0 M3"
n1625,"Verbeke W, 2011, J Acad Market Sci, V39, P407, Doi 10.1007/s11747-010-0211-8"
n1626,"Fu Frank Q., 2012, Dfd, V74, P61"
n1627,"Lohmoller J.b., 1989, Latent Variable Path"
n1628,"Geisser S, 1974, Biometrika, V61, P101, Doi 10.1093/biomet/61.1.101"
n1629,"Hanneman R.a., 2005, Intro Social Network"
n1630,"Cialdini R. B., 1989, Impression Managemen, P45"
n1631,"Fu Fq, 2010, J Marketing, V74, P61"
n1632,"Kidwell B, 2011, J Marketing, V75, P78, Doi 10.1509/jmkg.75.1.78"
n1633,"Burt Ronald S, 1992, Structural Holes Soc"
n1634,"Hair J.f., 2014, Primer Partial Least"
n1635,"Moller Kk, 1999, Ind Market Manag, V28, P413, Doi 10.1016/s0019-8501(99)00086-3"
n1636,"Ernst H, 2010, J Marketing, V74, P80"
n1637,"Burt Rs, 1997, Admin Sci Quart, V42, P339, Doi 10.2307/2393923"
n1638,"Ustuner T, 2006, Harvard Bus Rev, V84, P102"
n1639,"Echambadi R, 2007, Market Sci, V26, P438, Doi 10.1287/mksc.1060.0263"
n1640,"Ferris G. R., 2012, Politics Org Theory, P487"
n1641,"Gonzalez Gr, 2014, J Marketing, V78, P76"
n1642,"Perry-smith Je, 2003, Acad Manage Rev, V28, P89"
n1643,"Clark Lee Anna, 1999, Hdb Personality, P102"
n1644,"French J.r.p., 1959, Studies Social Power"
n1645,"Ng Twh, 2010, J Manage, V36, P1220, Doi 10.1177/0149206309359809"
n1646,"Burt R. S., 2010, Neighbor Networks Co"
n1647,"Plouffe Cr, 2011, Pers Psychol, V64, P693, Doi 10.1111/j.1744-6570.2011.01223.x"
n1648,"Hennig-thurau T, 2009, J Marketing, V73, P167"
n1649,"Seibert Se, 2001, Acad Manage J, V44, P219, Doi 10.2307/3069452"
n1650,"Ihm J, 2015, Public Relat Rev, V41, P501, Doi 10.1016/j.pubrev.2015.06.018"
n1651,"Yang J., 2013, Social Sci Res Metho"
n1652,"Grunig Je, 2000, Lea Commun Ser, P23"
n1653,"Aaker J., 2010, Dragonfly Effect Qui"
n1654,"Hoffman Dl, 2010, Mit Sloan Manage Rev, V52, P41"
n1655,"Zuber F, 2015, J Bus Ethics, V131, P151, Doi 10.1007/s10551-014-2270-0"
n1656,"Kim Ty, 2008, J Organ Behav, V29, P415, Doi 10.1002/job.519"
n1657,"Umphress Ee, 2010, J Appl Psychol, V95, P769, Doi 10.1037/a0019214"
n1658,"Venkataramani V, 2007, J Appl Psychol, V92, P952, Doi 10.1037/0021-9010.92.4.952"
n1659,"U.s. Sentencing Guidelines Manual, 2012, Us Sent Comm Guid Ma"
n1660,"Gino F, 2012, Organ Behav Hum Dec, V119, P15, Doi 10.1016/j.obhdp.2012.03.011"
n1661,"Sullivan B. N., 2007, Organ Sci, V18, P16"
n1662,"Weiner B, 1985, Psychol Bull, V97, P74, Doi 10.1037/0033-2909.97.1.74"
n1663,"O'fallon Mj, 2011, J Bus Ethics, V102, P379, Doi 10.1007/s10551-011-0820-2"
n1664,"Folger R., 2004, Counterproductive Wo, P83"
n1665,"Bohner G, 1988, Eur J Soc Psychol, V18, P335, Doi 10.1002/ejsp.2420180404"
n1666,"Ashforth Be, 2008, Acad Manage Rev, V33, P670"
n1667,"Robinson Sl, 1998, Acad Manage J, V41, P658, Doi 10.2307/256963"
n1668,"Fehr R, 2012, Acad Manage Rev, V37, P664, Doi 10.5465/amr.2010.0497"
n1669,"Snijders Tab, 2015, Sociol Method Res, V44, P222, Doi 10.1177/0049124113494573"
n1670,"Schulte M, 2012, Organ Sci, V23, P564, Doi 10.1287/orsc.1100.0582"
n1671,"Gillespie N, 2009, Acad Manage Rev, V34, P127"
n1672,"Kelley Hh, 1973, Am Psychol, V28, P107, Doi 10.1037/h0034225"
n1673,"Bandura A, 1996, J Pers Soc Psychol, V71, P364, Doi 10.1037/0022-3514.71.2.364"
n1674,"Umphress Ee, 2013, J Organ Behav, V34, P327, Doi 10.1002/job.1801"
n1675,"Weaver Gr, 2005, Organ Dyn, V34, P313, Doi 10.1016/j.orgdyn.2005.08.001"
n1676,"Bandura A., 1973, Aggression Social Le"
n1677,"Skarlicki Dp, 2005, Res Organ Behav, V26, P183, Doi 10.1016/s0191-3085(04)26005-1"
n1678,"Ashforth Be, 2003, Res Organ Behav, V25, P1, Doi 10.1016/s0191-3085(03)25001-2"
n1679,"Moore C, 2009, Psychological Perspectives On Ethical Behavior And Decision Making, P35"
n1680,"Marsden P. V., 2011, Sage Hdb Social Netw, P370"
n1681,"Snijders Tab, 2013, Soc Networks, V35, P265, Doi 10.1016/j.socnet.2012.05.005"
n1682,"Miceli Mp, 2009, J Bus Ethics, V86, P379, Doi 10.1007/s10551-008-9853-6"
n1683,"Gino F, 2009, J Exp Soc Psychol, V45, P1299, Doi 10.1016/j.jesp.2009.07.014"
n1684,"Burk Wj, 2007, Int J Behav Dev, V31, P397, Doi 10.1177/0165025407077762"
n1685,"Hershcovis Ms, 2010, J Organ Behav, V31, P24, Doi 10.1002/job.621"
n1686,"Mikula G, 2003, Eur J Soc Psychol, V33, P793, Doi 10.1002/ejsp.184"
n1687,"Bowling Na, 2006, J Appl Psychol, V91, P998, Doi 10.1037/0021-9010.91.5.998"
n1688,"Aquino K, 2001, J Appl Psychol, V86, P52, Doi 10.1037/0021-9010.86.1.52"
n1689,"Mitchell Ms, 2012, J Appl Psychol, V97, P1148, Doi 10.1037/a0029452"
n1690,"Spread, 2013, Oxford English Dict"
n1691,"Palmer D, 2008, Res Organ Behav, V28, P107, Doi 10.1016/j.riob.2008.04.005"
n1692,"R Development Core Team, 2012, R Lang Env Stat Comp"
n1693,"Mccabe Dl, 2006, Acad Manag Learn Edu, V5, P294"
n1694,"Stiglitz J., 2008, Guardian, P30"
n1695,"Aquino K, 2004, J Occup Health Psych, V9, P152, Doi 10.1037/1076-8998.9.2.152"
n1696,"Banaji Mr, 2003, Harvard Bus Rev, V81, P56"
n1697,"Martinko Mj, 1987, Acad Manage Rev, V12, P235, Doi 10.2307/258532"
n1698,"Lickel B, 2005, Group Process Interg, V8, P145, Doi 10.1177/1368430205051064"
n1699,"Skarlicki Dp, 1997, J Appl Psychol, V82, P434, Doi 10.1037//0021-9010.82.3.434"
n1700,"Pinto J, 2008, Acad Manage Rev, V33, P685"
n1701,"Gundlach Mj, 2003, Acad Manage Rev, V28, P107"
n1702,"Palmer D., 2012, Normal Org Wrongdoin"
n1703,"Bond M., 2011, Sage Hdb Social Netw, P196"
n1704,"Weiner B, 1985, Psychol Rev, V92, P548, Doi 10.1037//0033-295x.92.4.548"
n1705,"Ahuja G, 2012, Organ Sci, V23, P434, Doi 10.1287/orsc.1110.0695"
n1706,"Taylor Se, 1991, Psychol Bull, V110, P67, Doi 10.1037//0033-2909.110.1.67"
n1707,"O'fallon Mj, 2012, J Bus Ethics, V109, P117, Doi 10.1007/s10551-011-1111-7"
n1708,"Ripley R. M., 2013, Technical Report"
n1709,"Tepper Bj, 2008, J Appl Psychol, V93, P721, Doi 10.1037/0021-9010.93.4.721"
n1710,"Borgatti S, 2011, Sage Hdb Social Netw, P417"
n1711,"Skarlicki Dp, 1999, Acad Manage J, V42, P100, Doi 10.2307/256877"
n1712,"Murray-swank A. B., 2007, Mental Hlth Relig Cu, V10, P275, Doi 10.1080/13694670600665628"
n1713,"Tangney Jp, 2007, Annu Rev Psychol, V58, P345, Doi 10.1146/annurev.psych.56.091103.070145"
n1714,"Ayal S., 2012, Social Psychol Moral, P149"
n1715,"O'reilly J, 2011, Acad Manage Rev, V36, P526"
n1716,"Weiss H. M., 1996, Res Organ Behav, V19, P1"
n1717,"Snijders Tab, 2010, Soc Networks, V32, P44, Doi 10.1016/j.socnet.2009.02.004"
n1718,"Mezulis Ah, 2004, Psychol Bull, V130, P711, Doi 10.1037/0033-2909.130.5.711"
n1719,"Shoss Mk, 2013, J Appl Psychol, V98, P158, Doi 10.1037/a0030687"
n1720,"Trevino Lk, 1992, Acad Manage Rev, V17, P647, Doi 10.2307/258803"
n1721,"Zhong Cb, 2006, Science, V313, P1451, Doi 10.1126/science.1130726"
n1722,"Skarlicki D., 2004, Dark Side Org Behav, P373"
n1723,"Lyons Bj, 2012, Organ Behav Hum Dec, V117, P66, Doi 10.1016/j.obhdp.2011.10.002"
n1724,"Cialdini Rb, 2004, Mit Sloan Manage Rev, V45, P67"
n1725,"Tomlinson Ec, 2009, Acad Manage Rev, V34, P85"
n1726,"Moore C, 2008, J Bus Ethics, V80, P129, Doi 10.1007/s10551-007-9447-8"
n1727,"Bandura A, 1999, Pers Soc Psychol Rev, V3, P193, Doi 10.1207/s15327957pspr0303_3"
n1728,"Goodstein J, 2010, Bus Ethics Q, V20, P453"
n1729,"Gibson De, 2010, J Manage, V36, P66, Doi 10.1177/0149206309348060"
n1730,"Ferrin Dl, 2007, J Appl Psychol, V92, P893, Doi 10.1037/0021-9010.92.4.893"
n1731,"Bazerman Mh, 2011, Blind Spots: Why We Fail To Do Whats Right And What To Do About It, P1"
n1732,"Zhong Cb, 2010, J Bus Ethics, V92, P323, Doi 10.1007/s10551-009-0161-6"
n1733,"Bowling Na, 2011, Work Stress, V25, P309, Doi 10.1080/02678373.2011.634281"
n1734,"Brief Ap, 2001, App Soc Res, P471"
n1735,"Doreian P., 2005, Models Methods Socia, P77"
n1736,"Aquino K., 2007, Social Justice Res, V20, P10, Doi Doi 10.1007/s11211-007-0030-3"
n1737,"Frijda Nh, 2011, Emot Rev, V3, P406, Doi 10.1177/1754073911410742"
n1738,"Tenbrunsel A., 2004, Social Justice Res, V17, P223, Doi Doi 10.1023/b:sore.0000027411.35832.53"
n1739,"Umphress Ee, 2011, Organ Sci, V22, P621, Doi 10.1287/orsc.1100.0559"
n1740,"Vaccaro A, 2009, J Bus Ethics, V90, P441, Doi 10.1007/s10551-010-0592-0"
n1741,"Aquino K, 1999, Acad Manage J, V42, P260, Doi 10.2307/256918"
n1742,"Liao H, 2004, Pers Psychol, V57, P969, Doi 10.1111/j.1744-6570.2004.00012.x"
n1743,"Robins G, 2009, Soc Networks, V31, P105, Doi 10.1016/j.socnet.2008.10.006"
n1744,"Hoobler Jm, 2006, J Appl Psychol, V91, P1125, Doi 10.1037/0021-9010.91.5.1125"
n1745,"Mesmer-magnus Jr, 2005, J Bus Ethics, V62, P277, Doi 10.1007/s10551-005-0849-1"
n1746,"Meyer Jp, 2002, J Vocat Behav, V61, P20, Doi 10.1006/jvbe.2001.1842"
n1747,"Martinko Mj, 2006, Int Rev Ind Organ Ps, V21, P127"
n1748,"Weiner B., 1995, Judgments Responsibi"
n1749,"Fortune Jl, 2008, J Pers Soc Psychol, V95, P1440, Doi 10.1037/a0012627"
n1750,"Bies R. J., 2004, Counterproductive Wo, P65, Doi Doi 10.1037/10893-003"
n1751,"Palanski Me, 2012, J Bus Ethics, V109, P275, Doi 10.1007/s10551-011-1125-1"
n1752,"Trevino L. K., 2003, Managing Ethics Busi"
n1753,"Dijkstra Jk, 2011, Aggressive Behav, V37, P417, Doi 10.1002/ab.20402"
n1754,"Dirks Kt, 2009, Acad Manage Rev, V34, P68"
n1755,"Keizer K, 2008, Science, V322, P1681, Doi 10.1126/science.1161405"
n1756,"Martinko Mj, 2002, Int J Select Assess, V10, P36, Doi 10.1111/1468-2389.00192"
n1757,"Martinko Mj, 1998, Mg Org Beh, V23, P1"
n1758,"Sykes Gm, 1957, Am Sociol Rev, V22, P664, Doi 10.2307/2089195"
n1759,"Folger R, 2012, Ser Organ Manage, P123"
n1760,"The Institute Of Internal Auditors The American Institute Of Certified Public Accountants And Association Of Certified Fraud Examiners, 2008, Man Bus Risk Fraud P"
n1761,"Margolis Jd, 2001, Bus Ethics Q, V11, P431, Doi 10.2307/3857848"
n1762,"Tajfel H. H., 1979, Social Psychol Inter, P33, Doi Doi 10.1016/s0065-2601(05)37005-5"
n1763,"Baumeister Rf, 1994, Psychol Bull, V115, P243, Doi 10.1037//0033-2909.115.2.243"
n1764,"Tenbrunsel Ae, 2010, Res Organ Behav, V30, P153, Doi 10.1016/j.riob.2010.08.004"
n1765,"Bies R. J., 1997, Antisocial Behav Org, P18"
n1766,"Kaptein M, 2011, J Bus Ethics, V98, P513, Doi 10.1007/s10551-010-0591-1"
n1767,"Sijtsema Jj, 2010, Soc Dev, V19, P515, Doi 10.1111/j.1467-9507.2009.00566.x"
n1768,"Brass Dj, 1998, Acad Manage Rev, V23, P14, Doi 10.2307/259097"
n1769,"Barling J, 2009, Annu Rev Psychol, V60, P671, Doi 10.1146/annurev.psych.60.110707.163629"
n1770,"Tangney Jp, 1992, Pers Soc Psychol B, V18, P199, Doi 10.1177/0146167292182011"
n1771,"Brown Me, 2006, Leadership Quart, V17, P595, Doi 10.1016/j.leaqua.2006.10.004"
n1772,"Rupp De, 2010, Bus Ethics Q, V20, P89"
n1773,"Zhong Cb, 2009, Psychological Perspectives On Ethical Behavior And Decision Making, P75"
n1774,"Aquino K, 2006, J Appl Psychol, V91, P653, Doi 10.1037/0021-9010.91.3.653"
n1775,"Jones Tm, 1991, Acad Manage Rev, V16, P366, Doi 10.2307/258867"
n1776,"Den Nieuwenboer Na, 2008, J Bus Ethics, V83, P133, Doi 10.1007/s10551-007-9617-8"
n1777,"Ren H, 2009, Acad Manage Rev, V34, P105"
n1778,"Huisman M, 2003, Sociol Method Res, V32, P253, Doi 10.1177/0049124103256096"
n1779,"Olearykelly Am, 1996, Acad Manage Rev, V21, P225, Doi 10.2307/258635"
n1780,"Shadnam M, 2011, Bus Ethics Q, V21, P379"
n1781,"Ashforth Be, 1989, Acad Manage Rev, V14, P20, Doi 10.2307/258189"
n1782,"Sonenshein S, 2007, Acad Manage Rev, V32, P1022"
n1783,"Pillutla Mm, 2011, Ser Organ Manage, P353"
n1784,"Douglas Sc, 2008, Acad Manage Rev, V33, P425"
n1785,"Haidt J, 2003, Ser Affective Sci, P852"
n1786,"Fang Rl, 2015, Organ Sci, V26, P1243, Doi 10.1287/orsc.2015.0972"
n1787,"Cross R, 2004, Acad Manage J, V47, P928"
n1788,"Gargiulo M, 2009, Admin Sci Quart, V54, P299"
n1789,"Stokes R. C., 1985, Perceived Quality, P233"
n1790,"Whitener Em, 1990, J Appl Psychol, V75, P315, Doi 10.1037/0021-9010.75.3.315"
n1791,"Selfhout M, 2010, J Pers, V78, P509, Doi 10.1111/j.1467-6494.2010.00625.x"
n1792,"Snyder M, 1986, J Pers Soc Psychol, V51, P181, Doi 10.1037/0022-3514.51.1.181"
n1793,"Mackinnon D., 2008, Intro Stat Mediation"
n1794,"Dudley Nm, 2006, J Appl Psychol, V91, P40, Doi 10.1037/0021-9010.91.1.40"
n1795,"Turner Rg, 1980, J Pers, V48, P163, Doi 10.1111/j.1467-6494.1980.tb00825.x"
n1796,"Dabbs Jm, 1980, J Pers Soc Psychol, V39, P278"
n1797,"Shaffer Ja, 2012, Pers Psychol, V65, P445, Doi 10.1111/j.1744-6570.2012.01250.x"
n1798,"Lennox Rd, 1984, J Pers Soc Psychol, V46, P1349, Doi 10.1037/0022-3514.46.6.1349"
n1799,"Burt Rs, 2007, Acad Manage J, V50, P119"
n1800,"Hough L. M., 2001, Hdb Ind Work Org Psy, V1, P233, Doi Doi 10.4135/9781848608320.n13"
n1801,"Kleinbaum Am, 2012, Admin Sci Quart, V57, P407, Doi 10.1177/0001839212461141"
n1802,"Barrick Mr, 2002, J Appl Psychol, V87, P43, Doi 10.1037//0021-9010.87.1.43"
n1803,"Dalal Rs, 2015, J Manage, V41, P261, Doi 10.1177/0149206314557524"
n1804,"Jensen-campbell La, 2003, J Pers, V71, P1059, Doi 10.1111/1467-6494.7106007"
n1805,"Fuglestad P. T., 2010, Social Personality P, V4, P1031, Doi Doi 10.1111/j.1751-9004.2010.00311.x"
n1806,"Ickes W, 1986, Soc Cognition, V4, P58, Doi 10.1521/soco.1986.4.1.58"
n1807,"Holmes Jg, 2002, Pers Relationship, V9, P1, Doi 10.1111/1475-6811.00001"
n1808,"Nettle D, 2006, Am Psychol, V61, P622, Doi 10.1037/0003-066x.61.6.622"
n1809,"Mackinnon Dp, 2002, Psychol Methods, V7, P83, Doi 10.1037//1082-989x.7.1.83"
n1810,"Bossard Jhs, 1945, Am J Sociol, V50, P292, Doi 10.1086/219621"
n1811,"Fang Rl, 2015, J Manage Stud, V52, P175, Doi 10.1111/joms.12107"
n1812,"Hunter J. E., 2004, Methods Metaanalysis"
n1813,"Shaffer Dr, 1982, J Pers Soc Psychol, V43, P163, Doi 10.1037//0022-3514.43.1.163"
n1814,"Johnson Jw, 2000, Multivar Behav Res, V35, P1, Doi 10.1207/s15327906mbr3501_1"
n1815,"Judge Ta, 2002, J Appl Psychol, V87, P530, Doi 10.1037/0021.9010.87.3.530"
n1816,"Bendersky C, 2013, Acad Manage J, V56, P387, Doi 10.5465/amj.2011.0316"
n1817,"Shaw Jd, 2005, Acad Manage J, V48, P594"
n1818,"Kashdan Tb, 2011, J Pers, V79, P1067, Doi 10.1111/j.1467-6494.2010.00697.x"
n1819,"Baldwin Tt, 1997, Acad Manage J, V40, P1369, Doi 10.2307/257037"
n1820,"Emerson Rm, 1962, Am Sociol Rev, V27, P31, Doi 10.2307/2089716"
n1821,"Brass D. J., 1995, Res Personnel Human, V13, P39"
n1822,"Bono Je, 2004, J Appl Psychol, V89, P901, Doi 10.1037/0021-9010.89.5.901"
n1823,"Mccrae Rr, 1992, J Pers, V60, P175, Doi 10.1111/j.1467-6494.1992.tb00970.x"
n1824,"Viswesvaran C, 1995, Pers Psychol, V48, P865, Doi 10.1111/j.1744-6570.1995.tb01784.x"
n1825,"Baron Ra, 1989, Organ Behav Hum Dec, V44, P281, Doi 10.1016/0749-5978(89)90028-9"
n1826,"Knoke D., 1983, Appl Network Anal, P195"
n1827,"Ng Twh, 2005, Pers Psychol, V58, P367, Doi 10.1111/j.1744-6570.2005.00515.x"
n1828,"Stovel K, 2012, Annu Rev Sociol, V38, P139, Doi 10.1146/annurev-soc-081309-150054"
